age,workclass,education_num,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,occupation_grouped,native_country_grouped
24,Private,10,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
77,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Sales,United-States
22,Private,3,Married-civ-spouse,Other-relative,White,Female,0,0,40,<=50K,Machine-op-inspct,Mexico
29,Private,10,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Other,United-States
62,Private,9,Widowed,Not-in-family,White,Female,0,0,24,<=50K,Other-service,United-States
39,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Exec-managerial,United-States
43,Private,10,Married-civ-spouse,Husband,White,Male,0,1485,50,<=50K,Craft-repair,United-States
35,Private,9,Divorced,Not-in-family,White,Male,0,0,45,<=50K,Other,United-States
29,Private,7,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
76,Self-emp-not-inc,14,Married-civ-spouse,Husband,White,Male,0,0,10,<=50K,Craft-repair,United-States
63,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Other,United-States
43,Private,10,Married-civ-spouse,Wife,White,Female,0,1887,50,>50K,Prof-specialty,United-States
58,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
66,Private,9,Never-married,Not-in-family,White,Male,2050,0,55,<=50K,Other,United-States
41,Private,10,Never-married,Not-in-family,Black,Male,0,0,45,<=50K,Craft-repair,United-States
26,Private,13,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Adm-clerical,United-States
47,Private,11,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other-service,United-States
55,Local-gov,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Adm-clerical,United-States
53,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
17,Private,3,Never-married,Other-relative,White,Male,0,0,48,<=50K,Other-service,Mexico
30,Private,9,Never-married,Other-relative,White,Male,0,0,40,<=50K,Craft-repair,United-States
49,Private,14,Never-married,Not-in-family,White,Male,0,0,60,<=50K,Prof-specialty,United-States
19,Private,9,Never-married,Unmarried,Black,Male,0,0,30,<=50K,Sales,Other
45,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Other-service,United-States
26,Private,12,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Sales,United-States
38,Private,11,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,Craft-repair,United-States
36,State-gov,9,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,Other,United-States
33,Private,9,Never-married,Not-in-family,White,Male,0,0,20,<=50K,Other,United-States
22,State-gov,10,Never-married,Own-child,Black,Female,0,0,40,<=50K,Other,United-States
43,Self-emp-not-inc,13,Never-married,Not-in-family,White,Male,0,0,42,<=50K,Sales,United-States
56,Private,12,Married-spouse-absent,Not-in-family,White,Male,0,0,25,<=50K,Other-service,Other
31,Private,13,Never-married,Own-child,White,Male,0,0,25,<=50K,Prof-specialty,United-States
33,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
26,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other-service,United-States
46,Local-gov,7,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,Other,United-States
38,Federal-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Adm-clerical,United-States
65,Private,7,Widowed,Unmarried,Other,Male,0,0,40,<=50K,Other-service,United-States
40,Private,11,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Other,United-States
42,Private,9,Married-civ-spouse,Wife,White,Female,0,0,35,<=50K,Adm-clerical,United-States
26,Self-emp-not-inc,5,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,Other
36,Private,6,Married-civ-spouse,Wife,White,Female,0,0,24,<=50K,Other-service,United-States
62,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Prof-specialty,United-States
43,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Other,United-States
43,Private,13,Divorced,Not-in-family,White,Male,0,1564,45,>50K,Exec-managerial,United-States
22,Private,9,Married-spouse-absent,Not-in-family,White,Male,0,0,55,<=50K,Sales,United-States
28,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
56,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Sales,United-States
22,Private,12,Never-married,Not-in-family,White,Female,0,0,15,<=50K,Sales,United-States
57,Private,13,Divorced,Not-in-family,White,Female,0,0,45,>50K,Exec-managerial,United-States
39,Private,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,Sales,United-States
26,Federal-gov,10,Never-married,Unmarried,White,Female,0,0,15,<=50K,Adm-clerical,United-States
17,Private,7,Never-married,Own-child,White,Male,0,0,10,<=50K,Other-service,United-States
40,State-gov,11,Married-civ-spouse,Husband,White,Male,0,0,38,>50K,Machine-op-inspct,United-States
45,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Machine-op-inspct,United-States
44,Private,9,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Craft-repair,United-States
20,Local-gov,10,Never-married,Own-child,White,Female,0,0,10,<=50K,Adm-clerical,United-States
33,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Craft-repair,United-States
23,Private,10,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Sales,United-States
46,Self-emp-not-inc,14,Divorced,Not-in-family,White,Male,0,0,30,<=50K,Exec-managerial,United-States
38,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Sales,United-States
54,Private,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Other,United-States
46,Private,3,Divorced,Not-in-family,White,Female,0,2339,45,<=50K,Craft-repair,United-States
25,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
46,Private,10,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Sales,United-States
36,Local-gov,10,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Other,United-States
23,Private,9,Never-married,Not-in-family,White,Female,0,0,25,<=50K,Other-service,United-States
29,Private,9,Separated,Not-in-family,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
44,Private,10,Married-civ-spouse,Wife,White,Female,0,2415,6,>50K,Adm-clerical,United-States
19,Private,10,Never-married,Own-child,White,Female,0,0,16,<=50K,Adm-clerical,United-States
19,Private,9,Never-married,Other-relative,White,Female,0,0,40,<=50K,Other-service,United-States
35,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Other-service,United-States
46,Self-emp-not-inc,12,Separated,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
34,Private,9,Never-married,Not-in-family,White,Female,0,0,35,<=50K,Other-service,United-States
44,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
45,Private,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other,United-States
25,Private,13,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Exec-managerial,United-States
52,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Exec-managerial,United-States
20,Private,10,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
28,Private,10,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Other-service,United-States
50,State-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Other,United-States
34,Private,11,Divorced,Not-in-family,White,Female,0,0,64,<=50K,Other,United-States
28,Private,4,Married-civ-spouse,Husband,Other,Male,0,2179,40,<=50K,Other,Other
41,Private,14,Married-civ-spouse,Husband,White,Male,0,1977,65,>50K,Exec-managerial,United-States
28,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Adm-clerical,United-States
46,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,Craft-repair,United-States
32,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Exec-managerial,United-States
41,Local-gov,10,Divorced,Not-in-family,Black,Female,0,0,24,<=50K,Other-service,United-States
24,Private,9,Never-married,Unmarried,Black,Female,0,0,40,<=50K,Other,United-States
33,Private,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,Exec-managerial,United-States
46,Private,16,Married-civ-spouse,Husband,White,Male,15024,0,60,>50K,Exec-managerial,United-States
31,State-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
35,Private,8,Divorced,Not-in-family,White,Male,0,0,50,>50K,Craft-repair,United-States
52,Private,2,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Machine-op-inspct,Mexico
30,Private,7,Never-married,Own-child,White,Female,0,0,19,<=50K,Other-service,United-States
34,Local-gov,7,Separated,Not-in-family,Black,Male,0,0,40,<=50K,Machine-op-inspct,United-States
34,State-gov,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other,United-States
20,Private,10,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,Sales,United-States
17,Private,7,Never-married,Own-child,White,Male,2176,0,18,<=50K,Other,United-States
32,State-gov,13,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Exec-managerial,United-States
29,Private,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Other,United-States
33,Private,6,Never-married,Unmarried,White,Female,0,0,35,<=50K,Craft-repair,United-States
25,Private,9,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Other,United-States
36,Federal-gov,14,Never-married,Not-in-family,White,Male,0,1408,40,<=50K,Prof-specialty,United-States
23,Private,9,Never-married,Not-in-family,White,Male,0,0,72,<=50K,Other,Other
63,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
47,Local-gov,14,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Prof-specialty,United-States
40,Self-emp-not-inc,13,Married-spouse-absent,Not-in-family,White,Female,2174,0,40,<=50K,Prof-specialty,United-States
30,Private,12,Married-civ-spouse,Wife,White,Female,0,0,25,>50K,Other-service,United-States
27,Private,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,1980,40,<=50K,Craft-repair,Philippines
33,Private,14,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Prof-specialty,United-States
34,Local-gov,9,Never-married,Not-in-family,Black,Male,594,0,60,<=50K,Other,United-States
34,Local-gov,10,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Other,United-States
23,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Adm-clerical,United-States
42,Local-gov,10,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Adm-clerical,United-States
29,Private,13,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Prof-specialty,United-States
45,Private,9,Divorced,Not-in-family,White,Female,0,0,28,<=50K,Adm-clerical,United-States
24,Federal-gov,9,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
44,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Prof-specialty,United-States
27,Private,5,Never-married,Other-relative,White,Male,0,0,40,<=50K,Craft-repair,Mexico
20,Private,10,Never-married,Not-in-family,White,Male,0,0,35,<=50K,Sales,United-States
44,Private,9,Widowed,Unmarried,Black,Female,0,0,40,<=50K,Exec-managerial,United-States
51,Private,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,Craft-repair,United-States
20,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
19,Private,9,Never-married,Own-child,Black,Female,0,0,40,<=50K,Machine-op-inspct,United-States
45,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Craft-repair,United-States
60,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Craft-repair,United-States
44,Self-emp-not-inc,9,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Sales,United-States
40,Private,11,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,Machine-op-inspct,United-States
30,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Exec-managerial,United-States
38,Private,10,Married-civ-spouse,Husband,Black,Male,0,0,50,<=50K,Other,United-States
23,Private,9,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Other,United-States
44,Private,12,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
54,Local-gov,9,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Other,United-States
32,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Prof-specialty,United-States
50,Private,2,Married-spouse-absent,Unmarried,White,Male,0,0,40,<=50K,Craft-repair,United-States
24,Private,13,Never-married,Not-in-family,White,Female,0,0,20,<=50K,Other,United-States
37,Private,9,Married-civ-spouse,Wife,White,Female,0,0,60,<=50K,Adm-clerical,United-States
52,Private,9,Divorced,Unmarried,White,Male,0,0,40,<=50K,Other,United-States
38,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
49,Private,14,Married-civ-spouse,Husband,White,Male,0,1977,45,>50K,Exec-managerial,United-States
30,Private,13,Married-civ-spouse,Wife,White,Female,0,0,16,>50K,Other,United-States
60,Private,10,Never-married,Unmarried,White,Male,0,0,40,>50K,Prof-specialty,United-States
35,Private,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
30,Private,9,Never-married,Not-in-family,White,Male,0,0,60,<=50K,Other,United-States
67,Private,11,Divorced,Not-in-family,White,Female,0,0,24,<=50K,Other-service,United-States
46,Private,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Craft-repair,United-States
17,Private,5,Never-married,Not-in-family,White,Male,0,0,6,<=50K,Other-service,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,30,<=50K,Other,United-States
27,Private,6,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other-service,United-States
23,Private,9,Never-married,Unmarried,White,Female,0,0,35,<=50K,Other-service,United-States
33,Private,12,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Craft-repair,Other
43,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,20,<=50K,Craft-repair,United-States
28,State-gov,13,Never-married,Not-in-family,White,Male,0,0,20,<=50K,Prof-specialty,United-States
41,Private,9,Married-spouse-absent,Unmarried,White,Female,0,0,40,<=50K,Craft-repair,United-States
25,Private,10,Married-spouse-absent,Own-child,Black,Female,0,0,20,<=50K,Adm-clerical,United-States
59,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Other,United-States
45,Local-gov,13,Divorced,Unmarried,White,Female,0,0,40,<=50K,Prof-specialty,United-States
38,Private,13,Married-civ-spouse,Husband,White,Male,15024,0,60,>50K,Sales,United-States
40,Private,9,Never-married,Not-in-family,White,Female,0,0,35,<=50K,Other-service,United-States
46,Federal-gov,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Adm-clerical,United-States
35,Private,12,Never-married,Not-in-family,White,Female,0,0,60,<=50K,Exec-managerial,United-States
34,Private,9,Divorced,Unmarried,White,Female,0,0,25,<=50K,Prof-specialty,United-States
33,Private,13,Never-married,Own-child,White,Male,0,0,20,<=50K,Craft-repair,United-States
41,Private,9,Divorced,Unmarried,White,Female,0,0,36,<=50K,Adm-clerical,United-States
20,Private,10,Never-married,Own-child,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
23,Private,3,Never-married,Own-child,White,Male,0,0,40,<=50K,Other-service,Other
26,Private,10,Never-married,Not-in-family,White,Female,0,0,35,<=50K,Prof-specialty,United-States
23,Local-gov,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other,Other
62,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
52,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Adm-clerical,United-States
58,Private,10,Divorced,Unmarried,White,Female,0,0,42,<=50K,Other-service,Other
25,Private,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Sales,United-States
24,Private,13,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Exec-managerial,United-States
19,Private,10,Never-married,Own-child,White,Male,0,0,8,<=50K,Other,United-States
43,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Exec-managerial,United-States
47,Local-gov,9,Separated,Unmarried,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
39,Private,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other-service,United-States
49,Private,11,Married-spouse-absent,Unmarried,White,Male,0,1380,42,<=50K,Other,United-States
32,Private,11,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Craft-repair,United-States
34,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Prof-specialty,United-States
28,Private,9,Divorced,Not-in-family,White,Male,0,0,45,<=50K,Craft-repair,United-States
25,Private,10,Never-married,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,<=50K,Adm-clerical,United-States
34,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Prof-specialty,United-States
38,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,15024,0,80,>50K,Exec-managerial,United-States
50,Private,9,Married-civ-spouse,Husband,White,Male,7688,0,50,>50K,Exec-managerial,United-States
24,Local-gov,10,Divorced,Not-in-family,Black,Male,0,0,50,<=50K,Other,United-States
37,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Other,United-States
44,Private,10,Divorced,Unmarried,White,Male,0,0,58,>50K,Machine-op-inspct,United-States
28,Private,10,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Sales,United-States
42,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
74,Private,10,Divorced,Not-in-family,White,Female,0,0,9,<=50K,Adm-clerical,United-States
38,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Craft-repair,United-States
44,Self-emp-not-inc,14,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Prof-specialty,United-States
44,Private,7,Divorced,Unmarried,Other,Female,0,0,46,<=50K,Machine-op-inspct,Other
26,Private,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
36,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Other-service,United-States
41,Private,12,Married-civ-spouse,Wife,White,Female,0,0,50,>50K,Exec-managerial,United-States
67,Private,15,Married-civ-spouse,Husband,White,Male,20051,0,48,>50K,Prof-specialty,United-States
39,Local-gov,8,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Other,United-States
57,Private,2,Widowed,Not-in-family,Black,Female,0,0,30,<=50K,Other,United-States
29,Private,11,Separated,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
31,Self-emp-inc,13,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Other,United-States
